# File generated on 2024-02-04 11:33:11
# Number of participants: 12
# Number of patients (dementia_other): 6
# Number of controls: 6
# 1 datasets were included:
# - NACC
# P-value.
region,volume,surface area,thickness
Left-Thalamus-Proper, nan,nan,nan
Left-Caudate, 0.5213596110830809,nan,nan
Left-Putamen, 0.45017137679950137,nan,nan
Left-Pallidum, 0.8605526814339508,nan,nan
Left-Hippocampus, 0.8360383916908463,nan,nan
Left-Amygdala, 0.19199981887208578,nan,nan
Left-Accumbens-area, 0.6394536752856015,nan,nan
Right-Thalamus-Proper, nan,nan,nan
Right-Caudate, 0.8103393617812608,nan,nan
Right-Putamen, 0.8413716623165923,nan,nan
Right-Pallidum, 0.772070281488103,nan,nan
Right-Hippocampus, 0.5766731846052182,nan,nan
Right-Amygdala, 0.9693922076363217,nan,nan
Right-Accumbens-area, 0.3838299577624267,nan,nan
ctx-lh-bankssts, 0.8924619968924972,0.8388879416313477,0.9860441748970967
ctx-lh-caudalanteriorcingulate, 0.11418722528441476,0.243138917726384,0.9267572491894097
ctx-lh-caudalmiddlefrontal, 0.7907420932146892,0.6830480405387007,0.885410017937811
ctx-lh-cuneus, 0.881162866382116,0.6381150821139712,0.31672996761280386
ctx-lh-entorhinal, 0.9837651309557225,0.369407788617532,0.24996091323140704
ctx-lh-fusiform, 0.5957889568227506,0.377114649185638,0.6009614254750884
ctx-lh-inferiorparietal, 0.8236753637041923,0.9120456897772651,0.6299871323859465
ctx-lh-inferiortemporal, 0.9639845739054498,0.9083278731204546,0.6046709061906199
ctx-lh-isthmuscingulate, 0.8146445496294337,0.6770967761271776,0.8695348624333173
ctx-lh-lateraloccipital, 0.7363412956530733,0.5460508811111355,0.5015116980915832
ctx-lh-lateralorbitofrontal, 0.9173121526341047,0.862733802614031,0.9028880035059823
ctx-lh-lingual, 0.39454724064714664,0.489278496487658,0.03933551264741447
ctx-lh-medialorbitofrontal, 0.454719031319088,0.432248036533017,0.5248061036381577
ctx-lh-middletemporal, 0.6042999432364035,0.5088362618153728,0.9034653416377513
ctx-lh-parahippocampal, 0.6238116323288703,0.975247733521388,0.778860690588113
ctx-lh-paracentral, 0.4821697161095464,0.6092153075586766,0.5330604257880307
