# File generated on 2024-02-04 11:33:04
# Number of participants: 38
# Number of patients (parkinson): 19
# Number of controls: 19
# 1 datasets were included:
# - bids-elpd
# Effect size cohen d (regression coefficient normalized by the pooled SD).
region,volume,surface area,thickness
Left-Thalamus-Proper, nan,nan,nan
Left-Caudate, -0.07666672613983057,nan,nan
Left-Putamen, 0.122926923089812,nan,nan
Left-Pallidum, 0.4280004949899388,nan,nan
Left-Hippocampus, -0.1593311697853035,nan,nan
Left-Amygdala, 0.38196924552461875,nan,nan
Left-Accumbens-area, 0.06533631858486182,nan,nan
Right-Thalamus-Proper, nan,nan,nan
Right-Caudate, 0.3018232828774746,nan,nan
Right-Putamen, 0.41717494344201544,nan,nan
Right-Pallidum, 0.8722530336683608,nan,nan
Right-Hippocampus, 0.06487475294025942,nan,nan
Right-Amygdala, 0.015964900713186805,nan,nan
Right-Accumbens-area, -0.2144493591311564,nan,nan
ctx-lh-bankssts, -0.1334018600015823,-0.17254649340950634,-0.12211916219351363
ctx-lh-caudalanteriorcingulate, -0.37988383093776085,-0.5440386281154896,0.16048423110328397
ctx-lh-caudalmiddlefrontal, -0.09757542908961996,-0.11108297885499276,0.05979458752022382
ctx-lh-cuneus, -0.40179757724190096,-0.21423591597542066,-0.29574694959494613
ctx-lh-entorhinal, 0.14349445844481348,0.09590961463329005,0.12917540575761968
ctx-lh-fusiform, -0.25370795065148216,-0.09036797175209123,-0.3764296470679085
ctx-lh-inferiorparietal, -0.1104181054202228,0.14949814183167645,-0.3192214363043658
ctx-lh-inferiortemporal, 0.05311369430102579,0.17018172970337642,-0.39292959940561806
ctx-lh-isthmuscingulate, -0.26869459543282354,-0.06489715009935175,-0.22054488837039415
ctx-lh-lateraloccipital, -0.22194604098178977,0.10145990516390851,-0.4258744935844813
ctx-lh-lateralorbitofrontal, 0.173300230488571,0.19374531523879426,-0.24911394365188083
ctx-lh-lingual, -0.29423415588046004,-0.21237364329717448,-0.3486204383302047
ctx-lh-medialorbitofrontal, 0.1764539232024371,0.09729849705281055,0.07061169127517185
ctx-lh-middletemporal, 0.20318366575264427,0.29197066270954936,-0.12494406281865277
ctx-lh-parahippocampal, -0.10527901781671423,0.14713945406722503,-0.4061669458500141
ctx-lh-paracentral, 0.10916004015670437,0.45116505215766245,-0.42373143578194367
ctx-lh-parsopercularis, -0.5323287615862541,-0.3808119168039512,-0.26820389765227504
ctx-lh-parsorbitalis, -0.3740905237283561,-0.20559564721832407,-0.3841249448404872
ctx-lh-parstriangularis, -0.17659783980596577,-0.06866978684796925,-0.14234937019615135
ctx-lh-pericalcarine, -0.3966132306460471,-0.2869330494701216,-0.5350398527649988
ctx-lh-postcentral, -0.48998513701096075,-0.23682241189260234,-0.40337449804212117
ctx-lh-posteriorcingulate, 0.11445841337425633,0.05474554571281303,0.13575008477254089
ctx-lh-precentral, 0.12261380941433915,0.4310873866214931,-0.2829175032387489
ctx-lh-precuneus, 0.07235338563025843,-0.03104495986248618,0.07743155153414885
ctx-lh-rostralanteriorcingulate, -0.39642266719419916,-0.2427747691769466,-0.4821522035825301
ctx-lh-rostralmiddlefrontal, 0.11615116169017199,0.0464981377340162,0.24290557198889012
ctx-lh-superiorfrontal, 0.02362092719296082,0.14096938858207475,-0.2447444851945138
ctx-lh-superiorparietal, 0.14019303255794371,0.11736977122055159,0.16993302850910902
ctx-lh-superiortemporal, -0.25884330382724546,-0.025305894377697622,-0.3440728275672667
ctx-lh-supramarginal, -0.4432889594107742,-0.31926684432475344,-0.07586261260706098
ctx-lh-frontalpole, 0.41214679643001007,0.019901556215410916,0.6010536002629779
ctx-lh-temporalpole, -0.38398878061504954,-0.1139438763551972,-0.4741669882528024
ctx-lh-transversetemporal, 0.08449935031540264,0.2543756712170011,-0.358584190975584
ctx-lh-insula, 0.0637843931837185,0.061937539162188665,0.12449523717590968
ctx-rh-bankssts, 0.06711295285381533,0.08501648804712204,-0.06196917298724954
ctx-rh-caudalanteriorcingulate, -0.09699123518577435,-0.07629906842201838,-0.1369677745728408
ctx-rh-caudalmiddlefrontal, -0.14383913232030116,-0.2947006838784106,0.0261724850623313
ctx-rh-cuneus, -0.028189405653976724,0.10345566726861444,-0.23682437277083765
