# File generated on 2024-02-04 11:33:04
# Number of participants: 38
# Number of patients (parkinson): 19
# Number of controls: 19
# 1 datasets were included:
# - bids-elpd
# Effect size betas (regression coefficient of the linear model).
region,volume,surface area,thickness
Left-Thalamus-Proper, nan,nan,nan
Left-Caudate, -35.25411080958579,nan,nan
Left-Putamen, 82.00981502872781,nan,nan
Left-Pallidum, 109.21229228799191,nan,nan
Left-Hippocampus, -75.31006140853181,nan,nan
Left-Amygdala, 93.94984801759087,nan,nan
Left-Accumbens-area, 7.42010154715404,nan,nan
Right-Thalamus-Proper, nan,nan,nan
Right-Caudate, 149.77820946059302,nan,nan
Right-Putamen, 268.33045095640995,nan,nan
Right-Pallidum, 199.25763195014505,nan,nan
Right-Hippocampus, 30.669070653965008,nan,nan
Right-Amygdala, 4.039932562964053,nan,nan
Right-Accumbens-area, -24.197524623336296,nan,nan
ctx-lh-bankssts, -75.01537623345655,-33.31830411510843,-0.02109273893853176
ctx-lh-caudalanteriorcingulate, -175.10560137853247,-79.83347425364566,0.03254764769297681
ctx-lh-caudalmiddlefrontal, -111.07504242383207,-38.34754009039932,0.009187461399779322
ctx-lh-cuneus, -221.367938949696,-52.0221916764713,-0.040076369930537044
ctx-lh-entorhinal, 61.3876657108704,8.821623547472871,0.03547215364062473
ctx-lh-fusiform, -346.9586329393215,-35.771447552900675,-0.05091811951979968
ctx-lh-inferiorparietal, -204.23427406777307,90.40837308372129,-0.043679732287808325
ctx-lh-inferiortemporal, 92.01351645423671,82.97389315091603,-0.05727173320967761
ctx-lh-isthmuscingulate, -121.21809798011006,-11.90712044475786,-0.03876532543611348
ctx-lh-lateraloccipital, -379.03089785370173,73.36808047860461,-0.052973540778171374
ctx-lh-lateralorbitofrontal, 177.57933430236722,72.84828491482357,-0.03566441447629718
ctx-lh-lingual, -292.29203541189486,-96.27453307711984,-0.041168838793843664
ctx-lh-medialorbitofrontal, 119.53221245718217,24.857305256419153,0.010193494470042823
ctx-lh-middletemporal, 362.8771541890141,130.40425655769874,-0.020785105352895513
ctx-lh-parahippocampal, -36.13527295924975,13.315134398792319,-0.11275288995102131
ctx-lh-paracentral, 48.45458128064627,73.52272380842892,-0.059298413911641354
ctx-lh-parsopercularis, -383.9478670732167,-94.28855999210691,-0.03781490084313755
ctx-lh-parsorbitalis, -144.32751875096258,-21.67365639529832,-0.0698911274052041
ctx-lh-parstriangularis, -121.20938444838137,-15.750484236754366,-0.02106035331327403
ctx-lh-pericalcarine, -175.50664918746375,-85.64810407478765,-0.07021100340156464
ctx-lh-postcentral, -615.1395752042432,-115.91288138709955,-0.04466067472123735
ctx-lh-posteriorcingulate, 56.84105512633559,10.298364122119267,0.019832800480651044
ctx-lh-precentral, 206.08754537025084,214.92545014810224,-0.04375531490071056
ctx-lh-precuneus, 94.6615169384644,-16.142064525638613,0.010565942724161118
ctx-lh-rostralanteriorcingulate, -221.73676469832427,-44.107327460525966,-0.0838602162181214
ctx-lh-rostralmiddlefrontal, 293.1228074525757,44.007113792788346,0.03168397977984904
ctx-lh-superiorfrontal, 69.25402466756094,143.03736302864792,-0.035573893799938756
ctx-lh-superiorparietal, 273.81181707450685,85.54545580569972,0.021876504213045104
ctx-lh-superiortemporal, -465.3913484661395,-11.823104603289998,-0.05542653391016599
ctx-lh-supramarginal, -881.6793554960728,-231.1519828830623,-0.010426135901854134
ctx-lh-frontalpole, 75.72573388095513,0.7227426442931328,0.14466093871466904
ctx-lh-temporalpole, -177.57867574966835,-7.787351967405954,-0.15423845314990892
ctx-lh-transversetemporal, 19.696431799261564,18.09385176555543,-0.07118136368297436
ctx-lh-insula, 53.372751931493795,18.022839157679655,0.019475360249819523
ctx-rh-bankssts, 27.699672803669362,11.925825765187504,-0.010732868507330259
ctx-rh-caudalanteriorcingulate, -49.204162681529425,-13.088769907209839,-0.022749602028709754
ctx-rh-caudalmiddlefrontal, -167.64482297474436,-107.26782895135256,0.0037893369185142073
ctx-rh-cuneus, -17.4278840386119,25.51558120225084,-0.02987274190723509
ctx-rh-entorhinal, -137.45365560880376,-31.916502247300453,-0.07568808222150832
ctx-rh-fusiform, 219.69931524087113,5.076529545842597,0.02726848840056682
