# File generated on 2024-02-04 11:33:00
# Number of participants: 44
# Number of patients (schizophrenia): 22
# Number of controls: 22
# 1 datasets were included:
# - MCICShare
# Effect size cohen d (regression coefficient normalized by the pooled SD).
region,volume,surface area,thickness
Left-Thalamus-Proper, nan,nan,nan
Left-Caudate, -0.0583828641267882,nan,nan
Left-Putamen, -0.2596108159831685,nan,nan
Left-Pallidum, -0.5168977354462895,nan,nan
Left-Hippocampus, -1.1994683216224813,nan,nan
Left-Amygdala, -0.7206109103315002,nan,nan
Left-Accumbens-area, -0.13467667261864696,nan,nan
Right-Thalamus-Proper, nan,nan,nan
Right-Caudate, -0.2443578557938643,nan,nan
Right-Putamen, -0.06636772325671923,nan,nan
Right-Pallidum, -0.4911624346073483,nan,nan
Right-Hippocampus, -1.084387495349666,nan,nan
Right-Amygdala, -0.6612334342875744,nan,nan
Right-Accumbens-area, -0.3813423822343368,nan,nan
ctx-lh-bankssts, -0.2723237615557839,-0.17295573956215313,-0.6497217268545652
ctx-lh-caudalanteriorcingulate, -0.33284281085063044,-0.3645527396775496,0.13486158644756593
ctx-lh-caudalmiddlefrontal, -0.4213821948976938,-0.32562782529050416,-0.37715024635040006
ctx-lh-cuneus, -0.8475995827014434,-0.7248376974402455,-0.34148164275952514
ctx-lh-entorhinal, -0.8719501000088663,-0.657673891326898,-0.7535787334260584
ctx-lh-fusiform, -0.668547789639425,-0.5662530243095064,-0.5359162415687293
ctx-lh-inferiorparietal, -1.0366476157931088,-0.8030189527497464,-0.6242147214530215
ctx-lh-inferiortemporal, -0.7549825343136962,-0.635348503707269,-1.0417480101105696
ctx-lh-isthmuscingulate, -0.7744504827187804,-0.6721157220953146,-0.2994142646043561
ctx-lh-lateraloccipital, -0.4660049321701417,-0.24753126575305176,-0.7203255595375824
ctx-lh-lateralorbitofrontal, -0.649865007821947,-0.4657086052238195,-0.42820362062046574
ctx-lh-lingual, -0.5386922780016832,-0.4482307246768979,-0.25947163592645284
ctx-lh-medialorbitofrontal, -0.5993378982758625,-0.6614191406578966,-0.055052622513622154
ctx-lh-middletemporal, -0.6483368782154703,-0.5295822687978142,-0.5840933891449008
ctx-lh-parahippocampal, -0.6478633563546029,-0.40984106756611405,-0.5559889019530592
ctx-lh-paracentral, -0.7123339123446336,-0.8891349294809336,-0.2181356143357716
ctx-lh-parsopercularis, -0.2571542176038556,-0.06884797757266715,-0.4967435421303897
ctx-lh-parsorbitalis, -0.4468840358397449,-0.08167765020625928,-0.6322257260062158
ctx-lh-parstriangularis, -0.01788109036080484,0.11978294912393248,-0.38867406964453394
ctx-lh-pericalcarine, -0.6244805876868482,-0.5043251380958679,-0.3372577683660395
ctx-lh-postcentral, -0.6062968439810187,-0.33021074787677945,-0.7085349601703791
ctx-lh-posteriorcingulate, -0.27204022854869686,-0.3906031214166532,0.12514274179851065
ctx-lh-precentral, -0.7533282279434604,-0.3233227535492876,-0.9184207394314537
ctx-lh-precuneus, -0.6308632585697699,-0.6554152473108353,-0.25963456794998385
ctx-lh-rostralanteriorcingulate, -0.6218210242561462,-0.7021863041295158,0.10556987404518843
ctx-lh-rostralmiddlefrontal, -0.8664755879367753,-0.6332746875139832,-0.9704265543961511
ctx-lh-superiorfrontal, -0.835515453346328,-0.5762920606464754,-0.7659520744720462
ctx-lh-superiorparietal, -0.5803616986945749,-0.6389963785822669,-0.15522099599248673
ctx-lh-superiortemporal, -0.3001458070614304,0.13526561893504735,-0.7965098670602417
ctx-lh-supramarginal, -0.16807591083866166,0.08655523042805191,-0.6661859354799131
