# File generated on 2024-02-04 11:33:01
# Number of participants: 54
# Number of patients (schizophrenia): 27
# Number of controls: 27
# 1 datasets were included:
# - PSY_IRIS
# Effect size betas (regression coefficient of the linear model).
region,volume,surface area,thickness
Left-Thalamus-Proper, nan,nan,nan
Left-Caudate, -173.1242099734074,nan,nan
Left-Putamen, 53.255614841319925,nan,nan
Left-Pallidum, -38.699260660216225,nan,nan
Left-Hippocampus, -244.63237041874388,nan,nan
Left-Amygdala, -114.70573445942753,nan,nan
Left-Accumbens-area, -38.637250208691015,nan,nan
Right-Thalamus-Proper, nan,nan,nan
Right-Caudate, -111.21065652014892,nan,nan
Right-Putamen, -23.22531791627096,nan,nan
Right-Pallidum, -7.014490863453088,nan,nan
Right-Hippocampus, -241.93455385033835,nan,nan
Right-Amygdala, -113.90994885013055,nan,nan
Right-Accumbens-area, -51.68087563506899,nan,nan
ctx-lh-bankssts, -258.09410833791384,-72.95184300432923,-0.10744206772707043
ctx-lh-caudalanteriorcingulate, -45.922042463595496,-20.542606005050118,0.054176221239546914
ctx-lh-caudalmiddlefrontal, -733.1827136410685,-181.82374266751265,-0.07222767810283431
ctx-lh-cuneus, -313.6403856383698,-141.87227859728313,-0.02181623607486386
ctx-lh-entorhinal, -337.9766610536787,-55.36292291385856,-0.21899993262387563
ctx-lh-fusiform, -1471.1049882103057,-326.3122633061735,-0.11866722125511732
ctx-lh-inferiorparietal, -1277.7470986624803,-316.7034140022765,-0.06921539511003305
ctx-lh-inferiortemporal, -1772.8449624250507,-437.7987928851989,-0.08845285727576516
ctx-lh-isthmuscingulate, -66.81173621226128,-14.833018791225495,-0.008100363147298307
ctx-lh-lateraloccipital, -1482.9121450971304,-316.1433301789579,-0.10317914731114237
ctx-lh-lateralorbitofrontal, -1127.0994648943113,-328.724018120316,-0.08589737575140784
ctx-lh-lingual, -380.90346317425906,-194.78530524323105,-0.0025319963125855836
ctx-lh-medialorbitofrontal, -604.7510882407083,-275.33633529692236,0.04316239802192215
ctx-lh-middletemporal, -1206.1232334316612,-230.01681495441485,-0.10699472155418854
