# File generated on 2024-02-04 11:32:58
# Number of participants: 2308
# Number of patients (schizophrenia): 1154
# Number of controls: 1154
# 16 datasets were included:
# - B-SNIP
# - NUDAST
# - SCZIowa
# - SRPBS1600
# - BrainGluSchi
# - CNP
# - COBRE
# - HBN
# - MCICShare
# - MuensterFOR2017
# - NKI-Enhanced-all_parts
# - NMorphCH
# - PSY_IRIS
# - SCHIZOPHRENIA_LONGBIAO_3_Dataset1_SIEMENS
# - SCHIZOPHRENIA_LONGBIAO_3_Dataset1_set750
# - SCHIZO_NEELTJE
# Effect size cohen d (regression coefficient normalized by the pooled SD).
region,volume,surface area,thickness
Left-Thalamus-Proper, nan,nan,nan
Left-Caudate, -0.06411719769568018,nan,nan
Left-Putamen, 0.10556633349117893,nan,nan
Left-Pallidum, 0.1774180654576646,nan,nan
Left-Hippocampus, -0.48017735343642365,nan,nan
Left-Amygdala, -0.3482406844918932,nan,nan
Left-Accumbens-area, -0.25007426015073864,nan,nan
Right-Thalamus-Proper, nan,nan,nan
Right-Caudate, -0.04259706890951565,nan,nan
Right-Putamen, 0.07051045861261179,nan,nan
Right-Pallidum, 0.20141099765126189,nan,nan
Right-Hippocampus, -0.4672222300283434,nan,nan
Right-Amygdala, -0.27070517031375513,nan,nan
Right-Accumbens-area, -0.28560184987083226,nan,nan
ctx-lh-bankssts, -0.2383612865797356,-0.1689782944724116,-0.27028239058144826
ctx-lh-caudalanteriorcingulate, -0.1827023373870481,-0.14664202702978538,-0.1304342861931287
ctx-lh-caudalmiddlefrontal, -0.29419005064543546,-0.2187745395743361,-0.24557982962128164
ctx-lh-cuneus, -0.27486863040943976,-0.24386050764292572,-0.12496845765946739
ctx-lh-entorhinal, -0.1537537533198674,-0.12033229779969909,-0.11186368430246828
ctx-lh-fusiform, -0.34791476407307853,-0.2347621777666401,-0.44267733821458655
ctx-lh-inferiorparietal, -0.2880957130125493,-0.18815035516769338,-0.3016306485964309
ctx-lh-inferiortemporal, -0.36925654063513047,-0.2732460156671435,-0.3910513945650877
ctx-lh-isthmuscingulate, -0.17311412766896095,-0.0799711981038683,-0.16772297545680603
ctx-lh-lateraloccipital, -0.296708426441029,-0.2182742611837817,-0.2330888971875474
ctx-lh-lateralorbitofrontal, -0.36404945460553434,-0.24378370290130572,-0.3443384944484131
ctx-lh-lingual, -0.27793493293276333,-0.23459973039164994,-0.20269468831843515
ctx-lh-medialorbitofrontal, -0.311985640793113,-0.22016076999132544,-0.2003369094341536
ctx-lh-middletemporal, -0.3493595850217983,-0.2453320240593355,-0.36089240081959806
ctx-lh-parahippocampal, -0.2677591459267737,-0.15466692312688468,-0.22808938539563184
ctx-lh-paracentral, -0.2157395045620058,-0.12894298322983622,-0.18093914804510958
ctx-lh-parsopercularis, -0.2733667929810869,-0.1784019548665492,-0.3217071747476474
ctx-lh-parsorbitalis, -0.3291561196204697,-0.19294930204636931,-0.36337708796586754
ctx-lh-parstriangularis, -0.24506649043445938,-0.14963650519847443,-0.30422181788186875
ctx-lh-pericalcarine, -0.15679158103884513,-0.21598014154872097,0.015495079487071173
ctx-lh-postcentral, -0.27021860185652663,-0.193582319986795,-0.23517705358015212
ctx-lh-posteriorcingulate, -0.298872185449019,-0.23549650596431002,-0.16615517531639049
ctx-lh-precentral, -0.3136659723171224,-0.19976552677039125,-0.2614352783069944
ctx-lh-precuneus, -0.22235925798048722,-0.16180665600808877,-0.19239577216802922
ctx-lh-rostralanteriorcingulate, -0.2740283187716188,-0.16975891488488867,-0.22540709282122257
ctx-lh-rostralmiddlefrontal, -0.29690251496329145,-0.20058519680231235,-0.2999564932594092
ctx-lh-superiorfrontal, -0.3864807155682214,-0.2540515319070022,-0.3478468559655121
ctx-lh-superiorparietal, -0.20987921288038264,-0.14843269130303846,-0.17642504752296725
ctx-lh-superiortemporal, -0.3071475322770611,-0.17292154501294693,-0.33310186817799703
ctx-lh-supramarginal, -0.1845285334603444,-0.1108967399066057,-0.2557375859249657
ctx-lh-frontalpole, -0.22092322757774513,-0.20516374932896864,-0.18585949060809023
ctx-lh-temporalpole, -0.16487994943212816,-0.12230497936943358,-0.14982861632509098
ctx-lh-transversetemporal, -0.20483652416400727,-0.12922151029458775,-0.20387317041469435
ctx-lh-insula, -0.3342291016135641,-0.18540798870140415,-0.29689539653290975
ctx-rh-bankssts, -0.23915077983646538,-0.18381354218174767,-0.18712603734965197
ctx-rh-caudalanteriorcingulate, -0.24985880012254888,-0.17702996391572104,-0.19537126388515974
ctx-rh-caudalmiddlefrontal, -0.25032415118255236,-0.17156940300361723,-0.25515588258004557
ctx-rh-cuneus, -0.2540910880050205,-0.23650205366242308,-0.10547002649100726
ctx-rh-entorhinal, -0.1830577231284719,-0.1074375019116961,-0.15587440887575213
